timestamp,accX,accY,accZ,motion
3080,-1.380257,5.492299,5.018247,clockwise
3090,-1.205481,4.837484,4.558560,clockwise
3100,-0.950498,3.986346,4.109647,clockwise
3110,-0.644040,3.172317,3.687071,clockwise
3120,-0.305261,2.711433,3.193865,clockwise
3130,-0.014365,2.566584,2.595315,clockwise
3140,0.148441,2.358289,2.209848,clockwise
3150,0.178368,2.072181,2.258929,clockwise
3160,0.159214,1.759738,2.636016,clockwise
3170,0.225055,1.572991,3.175909,clockwise
3180,0.408211,1.595735,3.706224,clockwise
3190,0.648829,1.246182,4.074931,clockwise
3200,0.909797,0.410606,4.254497,clockwise
3210,1.155202,-0.500388,4.341885,clockwise
3220,1.298854,-1.270124,4.417302,clockwise
3230,1.283292,-1.613692,4.408922,clockwise
3240,1.124078,-1.528698,4.430470,clockwise
3250,0.893037,-1.298854,4.709395,clockwise
3260,0.696713,-0.903811,5.160702,clockwise
3270,0.615310,-0.474052,5.549759,clockwise
3280,0.611719,-0.324414,5.658696,clockwise
3290,0.663194,-0.547075,5.329493,clockwise
3300,0.791284,-0.984017,4.329914,clockwise
3310,0.950498,-1.799243,2.918532,clockwise
3320,0.974440,-3.153164,2.178724,clockwise
3330,0.742203,-4.544195,2.621651,clockwise
3340,0.356736,-5.507861,3.997120,clockwise
3350,-0.086191,-5.819107,5.778406,clockwise
3360,-0.621295,-5.424064,7.451953,clockwise
3370,-1.156399,-4.581305,8.933964,clockwise
3380,-1.546654,-3.556587,10.043676,clockwise
3390,-1.827973,-2.662352,10.538078,clockwise
3400,-2.084153,-2.359486,10.767922,clockwise
3410,-2.346318,-2.914941,11.370064,clockwise
3420,-2.567781,-4.047398,12.362460,clockwise
3430,-2.630031,-5.012261,13.384785,clockwise
3440,-2.503138,-5.231331,14.222755,clockwise
3450,-2.299631,-4.879383,14.766239,clockwise
3460,-2.104503,-4.296395,14.973337,clockwise
3470,-1.923741,-3.720589,14.955381,clockwise
3480,-1.750161,-3.323152,14.901511,clockwise
3490,-1.655591,-3.031059,14.656106,clockwise
3500,-1.703475,-2.833538,14.205996,clockwise
3510,-1.829170,-2.543839,14.055161,clockwise
3520,-2.067393,-2.474407,14.202404,clockwise
3530,-2.336741,-2.305616,14.957775,clockwise
3540,-2.439692,-1.765724,15.589845,clockwise
3550,-2.395399,-1.054646,15.623363,clockwise
3560,-2.287660,-0.095768,15.221137,clockwise
3570,-2.206257,0.946907,14.324509,clockwise
3580,-2.220622,1.953669,13.754689,clockwise
3590,-2.313996,2.868254,13.819332,clockwise
3600,-2.434903,3.633201,14.393941,clockwise
3610,-2.709039,3.813963,15.962143,clockwise
3620,-2.865860,3.384204,16.636110,clockwise
3630,-3.015497,3.422511,16.682798,clockwise
3640,-3.161543,4.243722,16.033968,clockwise
3650,-3.303998,5.481525,15.261839,clockwise
3660,-3.481169,6.512228,14.618996,clockwise
3670,-3.711013,6.956353,14.136564,clockwise
3680,-3.867833,6.862979,14.075512,clockwise
3690,-3.886986,6.576872,14.366407,clockwise
3700,-3.835511,6.513426,14.613010,clockwise
3710,-3.731363,6.556521,14.634558,clockwise
3720,-3.575740,6.528988,14.259866,clockwise
3730,-3.349488,6.623559,13.230358,clockwise
3740,-3.010709,6.727707,11.549629,clockwise
3750,-2.600103,6.556521,9.771935,clockwise
3760,-2.183512,6.203377,8.341399,clockwise
3770,-1.789666,5.837064,7.279570,clockwise
3780,-1.453280,5.505467,6.649895,clockwise
3790,-1.231817,5.240908,6.414066,clockwise
3800,-1.113304,4.952406,6.353014,clockwise
3810,-1.024718,4.742914,6.216545,clockwise
3820,-0.921768,4.790798,5.861006,clockwise
3830,-0.800860,5.076905,5.313931,clockwise
3840,-0.719458,5.450400,4.633977,clockwise
3850,-0.754174,5.689820,3.944447,clockwise
3860,-0.840365,5.797559,3.549404,clockwise
3870,-0.879869,5.773617,3.491943,clockwise
3880,-0.866701,5.685032,3.444059,clockwise
3890,-0.784101,5.524621,3.350685,clockwise
3900,-0.609324,5.185841,3.162740,clockwise
3910,-0.343568,4.596867,2.887407,clockwise
3920,-0.057461,3.774459,2.779668,clockwise
3930,0.142455,2.917335,2.953248,clockwise
3940,0.243011,2.116474,3.379416,clockwise
3950,0.268151,1.516727,3.903746,clockwise
3960,0.209493,1.169568,4.267664,clockwise
3970,0.100556,1.034295,4.469975,clockwise
3980,0.010774,1.016339,4.692636,clockwise
3990,-0.026336,0.853533,4.947618,clockwise
4000,-0.038307,0.499191,5.161899,clockwise
4010,-0.026336,0.049081,5.384560,clockwise
4020,0.045490,-0.342371,5.513846,clockwise
4030,0.143652,-0.427365,5.202600,clockwise
4040,0.196325,-0.416591,4.294001,clockwise
4050,0.152032,-0.524330,3.327940,clockwise
4060,0.000000,-0.714669,2.900575,clockwise
4070,-0.211887,-0.994791,3.306392,clockwise
4080,-0.435745,-1.414973,4.533421,clockwise
4090,-0.629675,-2.173935,5.870583,clockwise
4100,-0.767342,-3.324349,6.653487,clockwise
4110,-0.867898,-4.604050,6.837840,clockwise
4120,-0.894234,-5.578490,6.841431,clockwise
4130,-0.804452,-6.093243,7.064092,clockwise
4140,-0.719458,-6.289568,7.517793,clockwise
4150,-0.787692,-6.452374,8.312668,clockwise
4160,-0.974440,-6.833052,9.569624,clockwise
4170,-1.259350,-7.260417,10.890026,clockwise
4180,-1.686715,-7.377733,11.835736,clockwise
4190,-2.171541,-6.997055,12.458228,clockwise
4200,-2.574964,-6.214150,12.940660,clockwise
4210,-2.815581,-5.467160,13.201628,clockwise
4220,-2.893393,-5.051765,13.227964,clockwise
4230,-2.819172,-4.903325,13.364434,clockwise
4240,-2.643199,-4.744111,13.814544,clockwise
4250,-2.426523,-4.345476,14.301764,clockwise
4260,-2.170344,-3.837905,14.440627,clockwise
4270,-1.877054,-3.468001,14.252683,clockwise
4280,-1.578976,-3.429694,14.100651,clockwise
4290,-1.320402,-3.745728,14.135366,clockwise
4300,-1.219846,-4.158728,14.152126,clockwise
4310,-1.382651,-4.382586,13.856442,clockwise
4320,-1.631648,-3.998317,13.499706,clockwise
4330,-1.915361,-3.077746,13.309367,clockwise
4340,-2.172738,-1.890222,13.964181,clockwise
4350,-2.268506,-1.092953,14.938622,clockwise
4360,-2.361880,-1.185130,15.750256,clockwise
4370,-2.637213,-0.719458,15.920244,clockwise
4380,-2.863465,0.393846,14.976929,clockwise
4390,-3.369839,1.672350,13.808558,clockwise
4400,-3.938462,3.371036,13.226768,clockwise
4410,-4.398149,5.228937,13.654132,clockwise
4420,-4.751293,6.689400,14.881161,clockwise
4430,-4.957195,7.641095,16.458941,clockwise
4440,-5.048174,8.240842,17.580624,clockwise
4450,-5.096058,8.656237,17.721882,clockwise
4460,-5.094861,8.947132,17.223886,clockwise
4470,-5.076905,8.989030,16.475698,clockwise
4480,-5.020641,8.683769,15.349227,clockwise
4490,-4.887763,8.386889,13.945027,clockwise
4500,-4.740520,8.452729,12.586318,clockwise
4510,-4.601655,8.901642,11.385626,clockwise
4520,-4.436456,9.498995,10.443508,clockwise
4530,-4.205415,9.557653,9.928755,clockwise
4540,-3.903746,8.943541,9.674969,clockwise
4550,-3.524265,8.151060,9.160215,clockwise
4560,-3.072958,7.182605,8.328231,clockwise
4570,-2.577358,5.957971,7.496245,clockwise
4580,-2.103306,4.766856,6.689400,clockwise
4590,-1.723825,3.963601,5.754464,clockwise
4600,-1.412579,3.799598,4.662708,clockwise
4610,-1.150414,3.915717,3.796007,clockwise
4620,-0.956484,3.863045,3.420117,clockwise
4630,-0.816423,3.620033,3.408146,clockwise
4640,-0.749385,3.234566,3.434482,clockwise
4650,-0.787692,2.738967,3.430891,clockwise
4660,-0.888249,2.347515,3.527856,clockwise
4670,-0.945710,2.177526,3.673903,clockwise
4680,-0.942118,2.272097,3.591303,clockwise
4690,-0.906205,2.328361,3.238158,clockwise
4700,-0.842759,2.104503,2.773683,clockwise
4710,-0.707487,1.885434,2.414552,clockwise
4720,-0.456095,1.472434,2.475605,clockwise
4730,-0.146046,0.435745,2.861071,clockwise
4740,0.178368,-1.030704,3.223793,clockwise
4750,0.453701,-2.333150,3.405752,clockwise
4760,0.591368,-2.949656,3.442862,clockwise
4770,0.497994,-2.675520,3.481169,clockwise
4780,0.223858,-1.782483,3.694253,clockwise
4790,-0.015562,-0.696713,4.090494,clockwise
4800,-0.128090,0.093374,4.534618,clockwise
4810,-0.128090,0.087388,5.019444,clockwise
4820,-0.027533,-0.519542,5.661090,clockwise
4830,0.148441,-1.211466,6.329072,clockwise
4840,0.263362,-1.911770,6.117185,clockwise
4850,0.253785,-2.815581,5.167884,clockwise
4860,0.243011,-3.596091,4.972757,clockwise
4870,0.272939,-3.466804,5.546168,clockwise
4880,0.320823,-2.576161,6.268020,clockwise
4890,0.330400,-1.947683,7.065289,clockwise
4900,0.222661,-2.238579,7.802703,clockwise
4910,-0.010774,-3.179500,8.307879,clockwise
4920,-0.322020,-4.090494,8.592790,clockwise
4930,-0.672771,-4.511873,8.726865,clockwise
4940,-1.121683,-4.868609,8.704121,clockwise
4950,-1.655591,-5.656301,8.959103,clockwise
4960,-2.102109,-6.151901,9.783905,clockwise
4970,-2.352303,-5.874174,11.253945,clockwise
4980,-2.445677,-5.072116,13.078327,clockwise
4990,-2.434903,-4.086902,14.350845,clockwise
5000,-2.341529,-3.479972,14.635755,clockwise
5010,-2.202666,-3.308787,14.232332,clockwise
5020,-2.087744,-3.313575,13.623008,clockwise
5030,-2.100912,-3.555390,13.132196,clockwise
5040,-2.189497,-3.706224,13.107058,clockwise
5050,-2.252944,-3.315969,13.619416,clockwise
5060,-2.323573,-2.698265,14.262259,clockwise
5070,-2.415750,-2.092532,14.747086,clockwise
5080,-2.449268,-1.461660,15.028404,clockwise
5090,-2.391808,-1.011550,15.102624,clockwise
5100,-2.286463,-0.854730,15.055938,clockwise
5110,-2.177526,-0.963666,15.037981,clockwise
5120,-2.094927,-1.397017,14.788984,clockwise
5130,-2.169147,-1.341950,13.852851,clockwise
5140,-2.312799,-0.967257,13.605051,clockwise
5150,-2.416947,-0.131681,13.960590,clockwise
5160,-2.462436,0.887052,14.413095,clockwise
5170,-2.519897,1.669956,14.863204,clockwise
5180,-2.630031,2.030283,15.310920,clockwise
5190,-2.785654,2.327164,15.677233,clockwise
5200,-2.940080,2.931700,15.831658,clockwise
5210,-3.040636,3.787627,15.739482,clockwise
5220,-3.114856,4.493917,15.285781,clockwise
5230,-3.196259,4.940435,14.574703,clockwise
5240,-3.201048,5.273229,13.948619,clockwise
5250,-3.114856,5.597643,13.555970,clockwise
5260,-3.045424,5.965154,13.245921,clockwise
5270,-3.023877,6.326678,12.996924,clockwise
5280,-3.021482,6.675035,12.882002,clockwise
5290,-3.046622,6.998251,12.665327,clockwise
5300,-3.076549,7.232883,12.267890,clockwise
5310,-3.071761,7.370550,11.775881,clockwise
5320,-2.997540,7.472303,11.139024,clockwise
5330,-2.845509,7.536947,10.328587,clockwise
5340,-2.634819,7.513005,9.319430,clockwise
5350,-2.383428,7.339425,8.258799,clockwise
5360,-2.106898,6.986280,7.461530,clockwise
5370,-1.823185,6.550536,7.024588,clockwise
5380,-1.528698,6.143522,6.670246,clockwise
5390,-1.256956,5.638345,6.177041,clockwise
5400,-1.049857,4.884171,5.606023,clockwise
5410,-0.881066,4.241328,5.009867,clockwise
5420,-0.697910,3.951630,4.426879,clockwise
5430,-0.518345,3.742137,4.078523,clockwise
5440,-0.397437,3.479972,3.940856,clockwise
5450,-0.333991,3.262100,3.797204,clockwise
5460,-0.320823,3.172317,3.652355,clockwise
5470,-0.379481,3.189077,3.556587,clockwise
5480,-0.482432,3.348291,3.593697,clockwise
5490,-0.541090,3.582923,3.952827,clockwise
5500,-0.509965,3.555390,4.444836,clockwise
5510,-0.427365,3.092112,4.669890,clockwise
5520,-0.307655,2.187103,4.683059,clockwise
5530,-0.111330,0.980426,4.740520,clockwise
5540,0.190339,-0.205901,4.844667,clockwise
5550,0.566229,-1.183933,4.969166,clockwise
5560,0.896629,-1.678335,4.908113,clockwise
5570,1.072602,-1.465251,4.462792,clockwise
5580,1.083376,-0.776918,4.059369,clockwise
5590,0.970849,-0.293290,4.043807,clockwise
5600,0.812831,-0.499191,4.316746,clockwise
5610,0.721852,-1.051055,4.529830,clockwise
5620,0.725443,-1.442507,4.395754,clockwise
5630,0.745794,-1.545457,4.021062,clockwise
5640,0.706290,-1.550246,3.651158,clockwise
5650,0.586579,-1.783680,3.618836,clockwise
5660,0.405817,-2.345121,4.218584,clockwise
5670,0.167594,-3.072958,5.261258,clockwise
5680,-0.077812,-3.673903,6.391322,clockwise
5690,-0.296881,-3.883395,7.315483,clockwise
5700,-0.494403,-3.678691,7.772776,clockwise
5710,-0.604536,-3.208230,7.688979,clockwise
5720,-0.658405,-2.750938,7.376535,clockwise
5730,-0.877475,-2.655170,7.102399,clockwise
5740,-1.404199,-3.081338,7.086837,clockwise
5750,-2.092532,-3.793612,7.988254,clockwise
5760,-2.719813,-4.413711,10.138247,clockwise
