timestamp,accX,accY,accZ,motion
2610,-1.982399,-2.813187,12.777855,vertical
2620,-2.422932,-1.533486,13.037625,vertical
2630,-2.698265,-0.283713,13.851654,vertical
2640,-2.820370,0.495600,14.262259,vertical
2650,-2.851494,0.890643,14.131776,vertical
2660,-2.808398,1.212663,14.004883,vertical
2670,-2.699462,1.119289,14.226347,vertical
2680,-2.547431,0.468066,14.487314,vertical
2690,-2.394202,-0.287304,14.486117,vertical
2700,-2.305616,-0.816423,14.289793,vertical
2710,-2.318784,-0.920571,13.952210,vertical
2720,-2.389413,-0.442927,13.649343,vertical
2730,-2.481590,0.264559,13.426683,vertical
2740,-2.566584,0.820014,13.233950,vertical
2750,-2.572570,1.084573,13.013683,vertical
2760,-2.495955,1.000776,12.582727,vertical
2770,-2.394202,0.926556,12.010512,vertical
2780,-2.272097,1.024718,11.621455,vertical
2790,-2.135628,1.063026,11.504139,vertical
2800,-2.051831,0.920571,11.704055,vertical
2810,-2.074576,0.554258,12.029667,vertical
2820,-2.428918,-0.124498,12.737153,vertical
2830,-2.595315,-0.141258,13.607446,vertical
2840,-2.716222,-0.185551,14.566323,vertical
2850,-2.796427,-0.508768,15.303738,vertical
2860,-2.823961,-0.927753,15.938201,vertical
2870,-2.869451,-1.107318,16.558298,vertical
2880,-2.997540,-1.023521,16.949751,vertical
2890,-3.219004,-0.799663,17.063475,vertical
2900,-3.497929,-0.604536,17.056293,vertical
2910,-3.732560,-0.547075,17.071856,vertical
2920,-3.831920,-0.623690,17.126923,vertical
2930,-3.799598,-0.872687,16.905458,vertical
2940,-3.673903,-1.104924,16.276979,vertical
2950,-3.477578,-1.131260,15.618575,vertical
2960,-3.250129,-0.988805,15.048755,vertical
2970,-3.041833,-0.785298,14.301764,vertical
2980,-2.862268,-0.731429,13.389573,vertical
2990,-2.697068,-0.806846,12.463017,vertical
3000,-2.534262,-0.721852,11.499351,vertical
3010,-2.367866,-0.423774,10.535685,vertical
3020,-2.202666,-0.008380,9.680955,vertical
3030,-2.032677,0.375890,9.072827,vertical
3040,-1.847127,0.519542,8.761581,vertical
3050,-1.638831,0.330400,8.439561,vertical
3060,-1.406593,0.051475,7.952341,vertical
3070,-1.152808,-0.209493,7.374141,vertical
3080,-0.878672,-0.402226,6.590040,vertical
3090,-0.586579,-0.269348,5.717354,vertical
3100,-0.272939,0.035913,4.885368,vertical
3110,0.092177,0.211887,4.028244,vertical
3120,0.493206,0.171185,3.192668,vertical
3130,0.852336,0.009577,2.511518,vertical
3140,1.146823,-0.185551,2.085350,vertical
3150,1.398214,-0.465672,1.819593,vertical
3160,1.595735,-0.849942,1.624466,vertical
3170,1.734599,-1.143231,1.520318,vertical
3180,1.835156,-1.157596,1.557428,vertical
3190,1.883040,-1.035492,1.663970,vertical
3200,1.862689,-0.890643,1.732205,vertical
3210,1.817199,-0.645237,1.849521,vertical
3220,1.798046,-0.373495,2.038663,vertical
3230,1.806425,-0.337582,2.193089,vertical
3240,1.812411,-0.628478,2.317587,vertical
3250,1.804031,-1.030704,2.460042,vertical
3260,1.802834,-1.271321,2.689886,vertical
3270,1.807622,-1.381454,3.026271,vertical
3280,1.763330,-1.523909,3.303998,vertical
3290,1.674744,-1.666364,3.567361,vertical
3300,1.568202,-1.826776,4.050989,vertical
3310,1.411382,-2.118869,4.563348,vertical
3320,1.191115,-2.436100,4.780024,vertical
3330,0.945710,-2.420538,4.966772,vertical
3340,0.700304,-1.938106,5.263652,vertical
3350,0.456095,-1.210269,5.354632,vertical
3360,0.210690,-0.478840,5.118803,vertical
3370,-0.003591,0.130484,4.876989,vertical
3380,-0.184354,0.433351,5.249287,vertical
3390,-0.369904,0.380678,6.205771,vertical
3400,-0.533907,0.143652,7.117962,vertical
3410,-0.648829,0.044293,7.898471,vertical
3420,-0.718261,0.219069,8.370130,vertical
3430,-0.772130,0.471658,7.994239,vertical
3440,-0.887052,0.389058,6.758832,vertical
3450,-1.078588,-0.193930,5.430049,vertical
3460,-1.306037,-0.684742,5.331887,vertical
3470,-1.543063,-0.272939,6.643910,vertical
3480,-1.813608,1.040281,8.451532,vertical
3490,-2.224213,2.223016,10.087969,vertical
3500,-2.614468,2.460042,11.631032,vertical
3510,-2.877831,2.225410,13.062764,vertical
3520,-3.058593,2.146402,14.189237,vertical
3530,-3.110068,2.025495,14.766239,vertical
3540,-3.075352,1.489193,14.652514,vertical
3550,-2.979584,0.731429,14.548367,vertical
3560,-2.879028,0.153229,14.893131,vertical
3570,-2.800019,-0.386664,15.575480,vertical
3580,-2.570175,-0.909797,16.893488,vertical
3590,-2.505532,-0.572214,16.960526,vertical
3600,-2.480393,0.160412,16.713923,vertical
3610,-2.456451,0.751779,16.332047,vertical
3620,-2.452860,1.211466,15.896302,vertical
3630,-2.455254,1.440112,15.559916,vertical
3640,-2.470816,1.185130,15.419856,vertical
3650,-2.493561,0.616507,15.319300,vertical
3660,-2.527080,0.178368,15.095442,vertical
3670,-2.573767,0.062249,14.757859,vertical
3680,-2.646790,0.217872,14.437037,vertical
3690,-2.758120,0.634463,14.123396,vertical
3700,-2.879028,1.189918,13.772645,vertical
3710,-3.004723,1.678335,13.451822,vertical
3720,-3.136404,1.849521,13.105860,vertical
3730,-3.224990,1.642422,12.903550,vertical
3740,-3.209427,1.201889,13.043611,vertical
3750,-3.111265,0.799663,13.497313,vertical
3760,-2.998738,0.519542,14.125790,vertical
3770,-2.911349,-0.002394,14.573505,vertical
3780,-2.890999,-0.758962,14.761451,vertical
3790,-2.950854,-1.254562,14.996082,vertical
3800,-3.070564,-1.292869,15.272613,vertical
3810,-3.199851,-1.112107,15.364789,vertical
3820,-3.283648,-0.893037,15.230714,vertical
3830,-3.299210,-0.749385,14.974535,vertical
3840,-3.234566,-0.653617,14.624981,vertical
3850,-3.095703,-0.512359,14.104242,vertical
3860,-2.919729,-0.372298,13.467384,vertical
3870,-2.741361,-0.237026,12.640188,vertical
3880,-2.567781,0.074220,11.730392,vertical
3890,-2.393005,0.475249,11.097125,vertical
3900,-2.254141,0.621295,10.751163,vertical
3910,-2.152387,0.523133,10.347740,vertical
3920,-2.021903,0.257377,9.745598,vertical
3930,-1.811214,-0.101754,9.228451,vertical
3940,-1.520318,-0.180762,8.853758,vertical
3950,-1.183933,0.071826,8.451532,vertical
3960,-0.833182,0.448913,7.899669,vertical
3970,-0.490811,0.758962,7.224504,vertical
3980,-0.181959,0.684742,6.697779,vertical
3990,0.067038,0.269348,6.278794,vertical
4000,0.257377,-0.247800,5.843049,vertical
4010,0.408211,-0.661997,5.622783,vertical
4020,0.554258,-0.845153,5.565322,vertical
4030,0.718261,-0.938527,5.346252,vertical
4040,0.901417,-1.046266,4.959589,vertical
4050,1.085770,-0.943315,4.582502,vertical
4060,1.249773,-0.538695,4.183867,vertical
4070,1.392228,-0.068235,3.688268,vertical
4080,1.513135,0.140061,3.257311,vertical
4090,1.598130,-0.080206,2.941277,vertical
4100,1.624466,-0.524330,2.762909,vertical
4110,1.608904,-1.106121,2.743755,vertical
4120,1.584962,-1.844732,2.606089,vertical
4130,1.564611,-2.376245,2.285265,vertical
4140,1.586159,-2.233790,2.015918,vertical
4150,1.669956,-1.467646,1.867477,vertical
4160,1.794454,-0.580594,1.818396,vertical
4170,1.926135,0.105345,1.782483,vertical
4180,2.032677,0.539892,1.708263,vertical
4190,2.096124,0.690727,1.742979,vertical
4200,2.086547,0.441730,2.050634,vertical
4210,1.989582,-0.286107,2.622848,vertical
4220,1.816002,-1.262941,3.363853,vertical
4230,1.590947,-2.144008,4.067749,vertical
4240,1.362301,-2.808398,4.660314,vertical
4250,1.136049,-2.971204,5.301960,vertical
4260,0.895431,-2.403779,5.801151,vertical
4270,0.666785,-1.695095,5.944803,vertical
4280,0.475249,-1.431733,5.834670,vertical
4290,0.316035,-1.375469,5.665878,vertical
4300,0.159214,-1.057040,5.619191,vertical
4310,-0.064643,-0.501585,5.768829,vertical
4320,-0.373495,-0.051475,6.221333,vertical
4330,-0.690727,0.235829,6.891710,vertical
4340,-1.211466,0.621295,7.942764,vertical
4350,-1.391031,0.676362,8.264784,vertical
4360,-1.503559,0.711078,8.441956,vertical
4370,-1.593341,0.887052,8.667010,vertical
4380,-1.695095,1.080982,9.151836,vertical
4390,-1.830367,0.804452,10.077195,vertical
4400,-2.001553,-0.122104,11.251551,vertical
4410,-2.178724,-1.367089,12.130223,vertical
4420,-2.418144,-2.524686,12.459426,vertical
4430,-2.683900,-2.920926,12.953828,vertical
4440,-2.948459,-2.446874,13.664907,vertical
4450,-3.299210,-1.448492,13.875596,vertical
4460,-3.693056,0.186748,14.031219,vertical
4470,-4.011485,1.921347,14.676456,vertical
4480,-4.171896,2.705448,15.551538,vertical
4490,-4.229357,2.349909,15.899894,vertical
4500,-4.242526,1.684321,16.117765,vertical
4510,-4.191050,0.964863,16.643293,vertical
4520,-4.088099,0.259771,16.956934,vertical
4530,-3.993528,0.083797,17.051504,vertical
4540,-3.969586,0.237026,16.995241,vertical
4550,-4.033033,0.460884,16.800114,vertical
